"sequence","support","pattern"
"<{Methotrexate},{Etanercept},{Adalimumab},{Secukinumab}>",0.00100595188196831,4
"<{Methotrexate},{Hydrocortisone},{Pimecrolimus}>",0.00100595188196831,3
"<{Fluocinonide},{Mycophenolate}>",0.00100595188196831,2
"<{Salicylic},{Methotrexate}>",0.00100595188196831,2
"<{Adalimumab},{Ketoconazole},{Methotrexate}>",0.00100595188196831,3
"<{Clobetasol},{Secukinumab},{Ketoconazole}>",0.00100595188196831,3
"<{Methotrexate},{Desonide},{Ketoconazole}>",0.00100595188196831,3
"<{Triamcinolone},{Fluticasone},{Ixekizumab}>",0.00100595188196831,3
"<{Secukinumab},{Methotrexate},{Ixekizumab}>",0.00100595188196831,3
"<{Fluocinonide},{Betamethasone},{Hydrocortisone}>",0.00100595188196831,3
"<{Methotrexate},{Fluocinonide},{Halobetasol}>",0.00100595188196831,3
"<{Acitretin},{Fluticasone}>",0.00100595188196831,2
"<{Clobetasol},{Methotrexate},{Triamcinolone},{Fluticasone}>",0.00100595188196831,4
"<{Mometasone},{Ketoconazole},{Fluticasone}>",0.00100595188196831,3
"<{Mometasone},{Hydrocortisone},{Fluticasone}>",0.00100595188196831,3
"<{Hydrocortisone},{Mometasone},{Fluticasone}>",0.00100595188196831,3
"<{Triamcinolone},{Methotrexate},{Adalimumab},{Fluticasone}>",0.00100595188196831,4
"<{Adalimumab},{Fluticasone},{Fluocinolone}>",0.00100595188196831,3
"<{Triamcinolone},{Fluocinonide},{Etanercept}>",0.00100595188196831,3
"<{Methotrexate},{Secukinumab},{Etanercept}>",0.00100595188196831,3
"<{Ciclopirox},{Desonide}>",0.00100595188196831,2
"<{Methotrexate},{Clobetasol,Triamcinolone}>",0.00100595188196831,3
"<{Triamcinolone},{Ciclopirox},{Clobetasol}>",0.00100595188196831,3
"<{Methotrexate},{Etanercept},{Triamcinolone},{Clobetasol}>",0.00100595188196831,4
"<{Methotrexate},{Triamcinolone},{Ketoconazole},{Clobetasol}>",0.00100595188196831,4
"<{Fluticasone},{Ciclopirox},{Clobetasol}>",0.00100595188196831,3
"<{Desoximetasone},{Ciclopirox}>",0.00100595188196831,2
"<{Adalimumab},{Methotrexate},{Ciclopirox}>",0.00100595188196831,3
"<{Methotrexate},{Betamethasone},{Calcipotriene-Betamethasone}>",0.00100595188196831,3
"<{Fluticasone},{Secukinumab},{Apremilast}>",0.00100595188196831,3
"<{Hydrocortisone},{Methotrexate},{Apremilast}>",0.00100595188196831,3
"<{Betamethasone},{Fluticasone},{Apremilast}>",0.00100595188196831,3
"<{Methotrexate},{Etanercept},{Triamcinolone},{Adalimumab}>",0.00100595188196831,4
"<{Methotrexate},{Fluocinolone},{Adalimumab}>",0.00100595188196831,3
"<{Fluticasone},{Clobetasol},{Methotrexate},{Adalimumab}>",0.00100595188196831,4
"<{Etanercept},{Apremilast},{Adalimumab}>",0.00100595188196831,3
